"vote20jb","apppres5","taxecon","billtax","trade2","trade4","richpoor2","immignum","refugees","dreamer","wall5","pathway","famsep","freecol","diversity5","gw1","gw2","prek","science","rr2","age","gender","educ","marstat","race","employ","faminc_new","ideology","party_id","vote16post","religpew","region","compl_data$weight","ability"
"2","0","4","2","3","3","2","4","2","2","0","1","5","2","1","1","2","4","4","1",24,"1","some_college","civil","white","full_time","3","moderate","democrat","no_vote","no_rel","south",1.53541542020853,-0.866697231359771
"4","0","4","6","3","3","4","3","2","2","0","1","5","5","1","2","3","5","3","3",30,"1","some_college","never_married","black","student","7","very_liberal","independent","no_vote","no_rel","south",3.47027368867645,-0.866697231359771
"1","0","4","2","4","2","3","5","6","2","1","2","5","6","0","2","3","3","3","4",36,"1","no_hs","married","white","full_time","3","moderate","republican","no_vote","christian","west",1.70891379801779,-0.866697231359771
"1","1","4","3","3","3","1","4","2","2","0","1","5","1","0","2","1","1","4","2",28,"0","some_college","civil","white","student","7","very conservative","republican","trump","christian","west",1.02399865641126,-0.866697231359771
"2","0","4","1","3","3","3","4","4","2","0","1","5","1","1","1","1","2","5","2",29,"1","some_college","married","native_american","full_time","3","liberal","democrat","other","christian","midwest",0.405212970840151,-0.105261721136385
"3","0","7","1","5","2","1","7","7","1","1","5","1","1","0","1","1","1","5","5",27,"1","some_college","never_married","white","full_time","3","moderate","independent","other","no_rel","midwest",0.969044305314549,0.829275858480006
"1","1","3","3","3","3","3","3","3","1","0","3","2","3","1","3","3","3","3","3",19,"1","some_college","never_married","mixed","unemployed","16","moderate","republican","no_vote","no_rel","west",0.967302368559431,-0.866697231359771
"2","0","4","1","3","2","2","3","1","2","0","1","3","4","0","5","1","4","3","1",19,"0","high_school","never_married","black","unemployed","1","liberal","democrat","no_vote","no_rel","midwest",1.47702580432366,-0.496169414435352
"2","0","4","4","3","3","2","3","3","2","0","1","5","3","0","3","2","4","1","3",42,"0","high_school","married","hispanic","disabled","9","moderate","democrat","clinton","christian","west",0.565796897667414,-0.866697231359771
"2","0","4","3","4","2","3","4","4","1","1","3","3","4","0","3","2","5","3","2",34,"1","high_school","never_married","black","full_time","6","liberal","democrat","clinton","no_rel","west",1.47434736761809,0.310796619831025
"1","1","2","4","2","1","4","7","3","2","1","5","1","7","0","2","5","7","3","5",42,"1","high_school","never_married","white","full_time","13","conservative","republican","trump","christian","northeast",1.11560696765696,-0.105261721136385
"2","0","6","1","3","2","1","2","2","2","0","1","5","3","1","1","1","4","5","1",26,"0","two_yr_college","never_married","white","full_time","2","very_liberal","democrat","no_vote","christian","midwest",0.964514474045239,-0.174762385142252
"1","1","2","3","4","2","5","5","7","2","1","4","3","7","0","5","5","2","3","5",92,"1","four_yr_college","widowed","white","retired","11","very conservative","republican","trump","christian","south",0.967463799468405,0.829275858480006
"3","0","6","7","3","1","1","4","4","2","1","3","5","4","0","3","5","4","2","3",43,"1","some_college","married","mixed","disabled","7","moderate","democrat","no_vote","no_rel","northeast",0.906617715811665,-0.637029270556552
"1","1","4","4","2","1","1","4","4","1","0","3","3","4","0","3","3","4","3","3",36,"1","high_school","married","hispanic","part_time","6","very conservative","republican","trump","no_rel","west",0.552024025960253,-0.866697231359771
"2","0","4","4","3","4","2","5","3","1","1","3","1","5","1","3","2","4","2","2",37,"1","high_school","married","black","part_time","2","moderate","democrat","clinton","christian","south",1.00263407887781,-0.866697231359771
"1","1","5","5","4","4","5","7","7","1","1","4","2","6","0","4","2","5","3","4",37,"1","high_school","married","white","full_time","9","conservative","republican","trump","christian","south",1.11560696765696,-0.174762385142252
"2","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",28,"0","high_school","married","hispanic","unemployed","2","moderate","democrat","no_vote","christian","west",0.739887509537653,-0.866697231359771
"1","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",20,"0","high_school","never_married","white","full_time","7","very conservative","republican","no_vote","christian","west",1.08673596743961,-0.866697231359771
"3","0","7","2","4","4","2","3","2","2","0","1","5","3","1","2","2","7","4","3",30,"1","high_school","never_married","black","full_time","6","moderate","independent","no_vote","no_rel","south",1.90160529390363,-0.0326740388823356
"2","0","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1",27,"1","high_school","never_married","black","unemployed","1","very conservative","democrat","clinton","no_rel","south",2.13773400773957,0.829275858480006
"2","0","7","4","3","3","1","4","4","2","0","1","5","4","0","1","1","4","3","3",33,"1","high_school","never_married","black","full_time","2","very_liberal","democrat","clinton","no_rel","south",0.96289532491328,-0.637029270556552
"1","1","2","7","3","2","3","4","3","2","0","1","4","5","1","2","1","3","3","3",20,"1","some_college","never_married","asian","student","16","conservative","republican","no_vote","christian","northeast",0.642045199052611,-0.866697231359771
"1","1","5","4","1","2","2","3","3","1","1","2","1","4","1","3","1","4","2","2",24,"0","high_school","married","white","full_time","6","conservative","republican","trump","christian","south",0.753518532246602,-0.637029270556552
"3","0","7","1","4","3","1","1","1","2","0","1","5","1","1","1","1","1","5","1",41,"1","high_school","never_married","white","disabled","2","very_liberal","independent","clinton","no_rel","northeast",1.18128276864223,0.49232750386146
"3","0","3","1","2","1","1","2","1","2","0","5","5","2","0","1","1","1","5","5",34,"1","high_school","never_married","white","full_time","2","liberal","independent","no_vote","no_rel","south",1.0508012495074,-0.866697231359771
"2","0","4","1","3","3","1","1","1","2","0","1","5","1","1","1","1","4","5","1",20,"0","some_college","never_married","white","student","12","very_liberal","democrat","clinton","jewish","midwest",1.08428147456979,0.829275858480006
"1","1","1","6","3","2","4","5","6","1","1","2","1","2","1","3","3","4","3","3",39,"1","high_school","civil","white","unemployed","2","conservative","republican","no_vote","no_rel","south",1.17827101584555,-0.866697231359771
"2","0","7","1","1","1","1","4","4","2","0","1","5","2","1","1","1","1","5","1",42,"1","high_school","never_married","white","part_time","2","very_liberal","democrat","clinton","christian","northeast",1.18128276864223,0.829275858480006
"1","1","4","6","3","3","3","5","5","1","1","3","4","7","0","3","3","7","3","4",42,"1","high_school","never_married","hispanic","full_time","9","conservative","republican","no_vote","christian","south",0.492780412396431,0.185616560394241
"1","1","3","4","5","4","5","4","6","2","1","4","5","3","0","3","2","4","1","5",42,"1","no_hs","married","white","full_time","9","moderate","republican","trump","christian","south",1.18492279210396,0.829275858480006
"2","0","4","1","3","3","2","3","2","2","0","3","3","4","0","3","3","4","3","3",28,"1","high_school","never_married","hispanic","unemployed","3","liberal","democrat","clinton","christian","west",1.75605322900012,-0.866697231359771
"4","0","4","3","4","2","2","7","7","1","0","2","2","2","1","2","2","4","3","2",20,"1","some_college","never_married","hispanic","student","4","moderate","independent","no_vote","no_rel","west",1.4594537392949,0.0384082087705089
"2","0","5","1","2","1","5","4","2","2","0","1","5","7","1","1","1","2","5","3",22,"1","high_school","never_married","asian","full_time","12","conservative","democrat","no_vote","christian","west",0.806847102041292,-0.249543902218619
"2","0","7","1","3","1","1","3","2","2","0","1","5","1","1","1","1","1","5","1",23,"1","two_yr_college","never_married","black","full_time","6","liberal","democrat","no_vote","christian","northeast",3.47027368867645,-0.866697231359771
"4","0","7","4","4","3","3","5","6","1","0","4","5","4","0","2","2","4","5","3",27,"0","high_school","never_married","white","unemployed","1","moderate","independent","no_vote","no_rel","south",0.709746566817057,-0.637029270556552
"2","0","3","3","2","2","1","4","1","2","0","1","5","1","1","1","1","1","5","1",37,"1","some_college","never_married","black","full_time","6","conservative","independent","clinton","no_rel","south",0.720685445824119,-0.10812424631614
"2","0","4","1","3","2","1","6","1","2","0","2","5","2","1","1","3","2","4","1",44,"0","some_college","civil","black","part_time","1","liberal","independent","no_vote","no_rel","west",0.713103205466684,-0.866697231359771
"4","0","3","4","3","2","3","5","6","1","0","1","4","6","0","3","3","2","3","4",29,"0","no_hs","never_married","native_american","unemployed","1","conservative","democrat","no_vote","no_rel","midwest",1.65113392623115,-0.866697231359771
"2","0","3","4","3","1","3","4","4","2","0","1","5","2","1","1","1","2","5","1",27,"1","some_college","never_married","white","student","11","liberal","democrat","clinton","no_rel","midwest",1.72607310797372,0.829275858480006
"1","0","3","4","3","2","2","4","4","2","0","1","5","3","0","3","3","1","5","5",35,"0","high_school","never_married","hispanic","full_time","3","moderate","republican","trump","christian","west",0.490108207577051,-0.637029270556552
"2","0","6","2","3","3","2","4","2","2","0","1","5","5","0","1","1","2","2","2",27,"0","some_college","married","hispanic","full_time","8","liberal","democrat","no_vote","other_rel","south",0.808606162340189,-0.496169414435352
"4","0","3","1","3","4","4","4","5","2","1","1","5","3","1","1","3","3","4","3",43,"1","high_school","separated","mixed","full_time","9","moderate","independent","no_vote","christian","south",0.797261229102108,-0.105261721136385
"2","0","5","3","3","3","2","4","2","2","0","1","5","2","1","3","3","3","3","2",20,"0","high_school","never_married","white","full_time","4","very_liberal","democrat","no_vote","christian","south",0.709746566817057,-0.866697231359771
"2","1","2","4","2","3","3","3","4","1","0","3","3","3","0","2","2","4","2","3",38,"0","no_hs","divorced","black","unemployed","5","moderate","democrat","no_vote","buddhist","west",1.20145950058031,-0.866697231359771
"4","0","1","4","3","3","3","7","7","1","0","3","3","4","1","3","3","4","3","3",23,"0","some_college","never_married","other_race","student","3","very conservative","independent","no_vote","muslim","northeast",0.745329196183641,-0.866697231359771
"1","1","1","5","2","2","5","5","3","2","1","2","3","7","1","4","2","6","2","4",71,"1","two_yr_college","divorced","white","retired","3","conservative","republican","trump","christian","midwest",0.928713753877035,0.185616560394241
"3","0","5","6","4","3","1","4","3","2","0","1","2","3","1","1","2","4","3","2",19,"1","some_college","never_married","asian","part_time","6","conservative","democrat","no_vote","christian","midwest",0.967302368559431,-0.866697231359771
"4","0","4","4","3","2","4","4","5","1","0","3","3","4","0","3","3","4","3","3",37,"0","no_hs","never_married","black","unemployed","1","moderate","democrat","no_vote","no_rel","south",1.20145950058031,-0.866697231359771
"4","0","2","3","3","3","3","4","4","2","0","5","5","4","0","3","3","4","1","3",38,"0","two_yr_college","never_married","black","full_time","4","very_liberal","independent","no_vote","no_rel","midwest",0.713103205466684,-0.866697231359771
"2","1","4","4","3","3","3","4","4","2","0","2","3","4","0","3","3","4","3","3",26,"0","some_college","never_married","black","unemployed","2","moderate","democrat","no_vote","christian","south",1.38707451644063,-0.637029270556552
"4","0","4","4","3","3","3","4","4","2","0","2","3","3","1","3","3","4","3","3",27,"0","high_school","civil","asian","part_time","1","very_liberal","independent","no_vote","no_rel","west",1.12285827586562,-0.866697231359771
"3","1","5","6","3","4","2","4","4","1","0","3","4","6","0","3","2","4","3","2",38,"0","high_school","separated","hispanic","full_time","6","liberal","independent","no_vote","christian","south",0.517637763440022,-0.866697231359771
"4","0","4","4","3","2","3","4","4","2","0","2","5","2","1","2","3","2","3","2",32,"0","high_school","married","black","full_time","2","conservative","independent","no_vote","other_rel","south",0.828388715620462,-0.866697231359771
"3","0","3","4","3","3","2","3","4","2","0","3","3","1","1","1","1","2","2","2",28,"0","two_yr_college","never_married","black","full_time","3","moderate","democrat","clinton","christian","south",1.5593122161419,-0.387596693726537
"1","1","2","1","3","2","1","4","3","2","0","4","2","3","1","1","1","5","2","2",27,"1","two_yr_college","never_married","mixed","retired","2","conservative","republican","no_vote","no_rel","midwest",0.642045199052611,-0.866697231359771
