"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum","know_score_general","know_score_imm","know_score_general_binary","know_score_imm_binary","ps_value_general","weight.ATE_general","ps_value_imm","weight.ATE_imm"
"male",33,"sweden","7","1","3",7,3,5,5,4,4,10,8,9,6,2,3,6,4,10,2,1,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0136,1.0418,1.1615,1,21,0.729090370818878,-0.504331780470674,1,0,0.569486484896317,1.75596792289472,0.476559108452817,1.91043538276921
"male",75,"spain","6","0","2",9,5,5,4,5,4,8,7,7,8,5,3,6,6,15,1,2,3,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1.0711,1.0782,1.0547,1,23,0.729090370818878,0.0848716597143804,1,0,0.650628545683901,1.53697529355842,0.564196766102668,2.29461353707068
"female",59,"poland","7","1","2",7,5,4,5,5,5,7,7,7,5,1,4,3,6,90,1,2,1,1,1,0,1,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9655,0.962,0.9446,1,24,0.231583256036239,0.543292489902306,0,1,0.424367251258234,1.73721874265463,0.437541523366513,2.28549736789743
"female",64,"poland","7","0","1",1,4,4,5,4,4,9,10,9,5,1,1,4,7,3,1,1,1,1,1,0,1,0,1,0,3,2,1,0.5,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,1,21,0.231583256036239,0.0848716597143804,0,0,0.444412485408791,1.79989645868083,0.371021628970532,1.58987978928953
"female",46,"romania","3","1","4",4,4,4,5,4,4,7,7,8,3,1,2,3,7,30,4,2,2,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.3098,1.3143,1.3237,0,21,0.230219397408275,0.543292489902306,0,1,0.0963204323047249,1.10658693163815,0.276652840890595,3.61463846451322
"male",58,"sweden","3","1","1",3,4,4,4,3,4,3,3,4,9,4,4,2,3,2,4,4,3,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0881,1.0879,1.0366,0,19,0.729090370818878,1.14645059101092,1,1,0.452521910157966,2.20983775051007,0.447135067557058,2.23646068617151
"male",47,"romania","6","1","4",9,4,4,4,4,4,9,8,7,5,1,1,6,4,5,1,2,2,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.6527,0.657,0.6414,1,20,-1.35759211319193,-0.504331780470674,0,0,0.322059901189788,1.47505657469591,0.441321687580492,1.7899388212677
"male",69,"romania","6","0","4",4,3,4,4,3,3,5,4,2,9,2,3,1,4,10,4,3,3,1,0,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,2.8333,2.8672,2.8669,1,17,0.230219397408275,0.19884063021269,0,0,0.396949004543924,1.65823455650499,0.431409992965675,1.75873650192314
"male",45,"spain","4","1","2",4,3,3,4,3,3,5,3,5,8,1,4,4,4,20,3,4,3,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2091,1.2132,1.2129,0,16,0.230219397408275,-0.504331780470674,0,0,0.384738307376158,1.62532465776539,0.397643990562785,1.66014779355203
"male",33,"romania","6","1","4",4,4,4,4,5,4,7,7,7,3,1,4,5,5,1,2,2,4,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.6422,0.6473,0.6592,1,21,0.729090370818878,-0.504331780470674,1,0,0.253403538755197,3.94627480307628,0.3462417087162,1.52961731167688
"female",33,"romania","3","1","4",1,1,5,5,1,5,5,5,10,5,1,4,2,6,30,1,1,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.2887,1.2948,1.3607,0,NA,-0.94861939049062,0.543292489902306,0,1,0.072977175735908,1.07872209165275,0.220121815849767,4.54293908188773
"female",45,"poland","7","1","1",0,5,5,5,5,5,9,10,8,9,1,1,1,4,100,1,1,1,1,1,0,1,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.0903,1.0866,1.061,1,25,0.231583256036239,-0.504331780470674,0,0,0.373597785233705,1.59641836575097,0.33358116605703,1.50055783100148
"male",55,"poland","3","1","1",3,3,3,5,4,5,9,9,5,5,1,4,5,5,2,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.6485,0.6401,0.6328,0,20,0.729090370818878,-0.504331780470674,1,0,0.436210824237587,2.2924694767669,0.436849113566689,1.77572303283308
"female",67,"uk","2","1","3",3,5,5,5,5,5,10,9,10,5,1,1,5,6,10,1,2,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.1102,1.1048,1.0506,0,25,0.729090370818878,-0.504331780470674,1,0,0.289895886351016,3.4495142811001,0.386179248804907,1.62914010002599
"male",22,"spain","6","1","2",9,4,4,5,4,5,6,8,7,7,7,6,5,7,30,3,5,5,0,0,1,0,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.8914,0.894,0.9496,1,22,-0.94861939049062,-0.941440527749612,0,0,0.397730028287547,1.66038495519986,0.41638632581318,1.71346225119443
"male",70,"poland","4","0","1",1,4,4,5,4,4,9,9,9,1,1,1,2,4,1,1,1,1,1,1,0,1,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1.0752,1.0806,1.0474,0,21,0.231583256036239,1.14645059101092,0,1,0.517320601611057,2.07176855556242,0.427799247795905,2.33754501708961
"male",29,"spain","5","1","1",5,5,5,5,5,5,10,10,10,10,7,1,7,7,1,1,3,5,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9092,0.9075,0.9389,0,25,0.230219397408275,0.543292489902306,0,1,0.4090618903931,1.69222458958555,0.406011644265929,2.46298354769604
"male",73,"poland","7","0","2",0,3,3,3,5,4,10,10,10,5,1,1,5,5,5,1,2,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1.1947,1.1764,1.1233,1,18,0.729090370818878,1.14645059101092,1,1,0.647514272635423,1.54436750240259,0.462976696880257,2.15993592493628
"male",60,"sweden","6","1","3",2,4,4,5,4,5,10,10,8,2,1,1,6,5,30,1,1,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0881,1.0879,1.0366,1,22,0.729090370818878,1.14645059101092,1,1,0.682628348423914,1.46492597664432,0.521443415975345,1.91775362266206
"female",26,"sweden","6","1","1",6,5,5,5,5,5,10,10,10,5,2,1,1,7,10,1,1,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9763,0.9926,1.0697,1,25,0.230219397408275,0.543292489902306,0,1,0.272423751577776,1.37442639471607,0.331700519625634,3.01476766189159
"male",72,"sweden","4","0","5",7,5,3,4,4,3,6,6,5,6,1,2,3,4,5,1,2,4,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0997,1.095,1.0399,0,19,0.729090370818878,0.543292489902306,1,1,0.444135127170097,2.25156700928322,0.493266329178466,2.02730237368015
"female",43,"romania","6","1","4",6,4,4,5,4,5,9,8,10,2,4,4,6,6,5,1,1,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.8687,1.8708,1.8445,1,22,-0.94861939049062,-0.504331780470674,0,0,0.164740649745264,1.19723293093938,0.320630022359272,1.47195200393272
"male",67,"sweden","5","1","3",4,4,4,4,4,4,9,10,10,3,1,1,4,4,8,2,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0997,1.095,1.0399,0,20,0.729090370818878,1.14645059101092,1,1,0.670623693191611,1.49114922444931,0.561732265598844,1.78020751386594
"male",72,"uk","3","0","3",8,4,5,4,4,2,10,9,5,6,2,1,6,6,6,3,2,4,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.9639,0.9559,0.9397,0,19,0.729090370818878,0.0848716597143804,1,0,0.5653307102262,1.76887613198986,0.546859296646736,2.20682007288233
"male",53,"uk","6","0","5",5,5,5,4,4,3,6,6,6,5,2,2,4,4,4,2,3,3,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9543,0.9548,0.9252,1,21,-0.605208346226583,-0.504331780470674,0,0,0.469833126870141,1.8861985738499,0.454898240805855,1.83451985456506
"female",73,"sweden","2","0","1",8,5,5,5,5,5,10,8,5,6,1,1,7,7,20,2,1,2,0,1,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0673,1.0482,0.9832,0,25,-0.605208346226583,1.14645059101092,0,1,0.24714618936307,1.32827912387662,0.387645237340436,2.57967828228929
"male",51,"sweden","3","1","1",8,3,3,4,3,4,5,5,3,7,3,5,3,4,8,3,4,3,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1.1066,1.1015,1.0981,0,17,0.729090370818878,0.0848716597143804,1,0,0.421469170933976,2.37265277976085,0.473923858359874,1.9008655227784
"female",43,"spain","7","1","1",5,4,4,4,4,4,6,6,5,6,2,2,6,6,13,1,1,1,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.139,1.1446,1.1378,1,20,-0.155671114193257,0.543292489902306,0,1,0.369827302147362,1.58686658975798,0.374100063040956,2.67308161316862
"male",73,"germany","6","0","2",3,5,5,5,5,5,10,8,4,7,1,3,7,6,30,1,3,3,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9931,0.9897,0.982,1,25,0.230219397408275,0.543292489902306,0,1,0.632806708269801,2.72336129913497,0.496051190707011,2.0159209749597
"male",59,"germany","3","1","2",5,5,5,4,5,5,10,10,5,5,1,1,5,5,5,1,1,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9269,0.9213,0.9068,0,24,0.729090370818878,-0.504331780470674,1,0,0.427332863110144,2.34009617870707,0.46076454713268,1.85447747302708
"male",47,"uk","7","1","1",3,5,5,5,5,5,8,7,7,3,1,1,5,6,15,1,2,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9105,0.9063,0.899,1,25,0.230219397408275,0.543292489902306,0,1,0.578883064479721,2.37463734096689,0.448988497015132,2.22722855184038
"male",71,"sweden","4","0","1",9,4,5,4,4,3,9,9,9,6,1,1,1,5,18,1,1,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0136,1.0081,0.998,0,20,0.729090370818878,-0.504331780470674,1,0,0.533941271046283,1.87286515245479,0.512831546660204,2.05267806883733
"male",54,"uk","2","1","2",2,5,5,5,5,5,5,5,5,5,1,4,4,6,10,1,3,3,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.1342,1.1367,1.1376,0,25,0.729090370818878,-0.941440527749612,1,0,0.310763295403127,3.2178832403704,0.370236861870122,1.5878985914761
"female",24,"spain","7","1","2",9,4,4,3,3,4,8,7,8,7,5,5,4,6,30,4,3,4,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9053,0.9063,0.9369,1,18,-0.94861939049062,0.543292489902306,0,1,0.256448737997035,1.34489718611494,0.341716014728686,2.92640659757774
"female",44,"romania","6","1","4",8,3,4,4,3,4,6,10,3,5,1,3,4,6,30,2,2,3,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.6376,0.635,0.6244,1,18,-0.94861939049062,-0.504331780470674,0,0,0.169357626905148,1.20388753618979,0.341884390281435,1.51948986657168
"female",50,"romania","6","1","4",0,3,3,4,3,3,6,7,6,7,1,3,5,6,30,3,3,2,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.8687,1.8708,1.8445,1,16,0.729090370818878,-0.941440527749612,1,0,0.182024503150174,5.4937658540124,0.289098669731361,1.40666497222915
"male",56,"romania","7","1","66",5,2,3,5,2,4,4,3,3,9,2,6,1,6,1,3,2,4,0,0,0,1,0,1,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.5591,0.5612,0.535,1,16,-1.35759211319193,1.14645059101092,0,1,0.563213459901434,2.28944783823773,0.444648962435045,2.24896510389604
"female",23,"sweden","3","0","1",2,5,3,5,4,3,5,7,2,4,3,2,6,7,1,2,3,2,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.1046,1.1146,1.289,0,20,0.729090370818878,-0.941440527749612,1,0,0.133361837877795,7.49839696207804,0.228427140915462,1.29605388295603
"female",54,"germany","3","1","2",5,4,5,4,3,4,3,3,2,9,4,6,2,4,35,3,5,5,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9709,0.9655,0.9437,0,20,0.729090370818878,1.14645059101092,1,1,0.235579027462014,4.24486004027351,0.362820326114835,2.75618516390257
"female",33,"germany","2","0","1",3,5,5,3,4,4,7,7,5,5,2,3,4,6,40,1,1,2,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9687,0.973,1.0114,0,21,0.230219397408275,-0.941440527749612,0,0,0.116839628605462,1.13229718224445,0.228203998770574,1.29567916704292
"female",36,"uk","2","0","1",3,4,3,4,5,3,7,5,4,5,1,1,1,5,65,1,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.8879,0.8859,0.9145,0,19,-0.94861939049062,-0.504331780470674,0,0,0.123831564938202,1.14133305878506,0.235632810658682,1.30827174942155
"male",51,"sweden","6","1","1",5,4,4,4,4,4,7,7,7,3,1,2,4,4,10,2,2,2,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1.0123,1.0093,1.0267,1,20,0.729090370818878,0.543292489902306,1,1,0.583424414078414,1.71401809020902,0.485600449766875,2.05930616514065
"female",64,"germany","5","1","3",2,5,4,5,5,4,9,9,7,5,1,1,4,5,15,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9168,0.9147,0.89,0,23,0.729090370818878,-0.504331780470674,1,0,0.464948034004764,2.15077799423441,0.447210783633639,1.80900779246976
"male",49,"germany","4","1","1",5,4,2,4,3,3,8,3,0,9,5,5,3,4,30,4,2,3,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.966,0.9625,0.9502,0,16,0.729090370818878,1.14645059101092,1,1,0.440194030223704,2.27172549226033,0.431025944913386,2.32004595500846
"male",51,"germany","3","1","2",2,4,5,5,4,5,8,7,7,6,1,5,5,5,10,1,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9921,0.9919,0.9837,0,23,0.729090370818878,1.14645059101092,1,1,0.380915457226275,2.62525445221293,0.403335867985154,2.47932326226144
"male",63,"germany","4","1","1",4,5,5,3,5,3,10,10,5,7,1,1,4,4,6,1,1,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9312,0.9278,0.9226,0,21,0.729090370818878,1.14645059101092,1,1,0.515586111315317,1.93954022044715,0.469022464841093,2.13209403591959
"female",64,"sweden","2","0","1",5,5,2,1,5,2,1,5,5,10,1,2,5,6,20,3,3,4,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.966,0.9541,0.9164,0,15,-0.94861939049062,0.543292489902306,0,1,0.209351826444721,1.2647850629988,0.330606542977908,3.02474352440999
"male",71,"germany","3","0","1",5,3,3,3,3,3,7,7,3,10,1,3,3,1,40,2,3,3,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0014,1.0018,0.988,0,15,0.729090370818878,0.75718841640067,1,1,0.49412449757013,2.02378146584014,0.477406159677964,2.09465248767329
"male",69,"uk","3","0","3",7,2,4,4,2,2,7,8,6,5,3,2,4,3,1,4,4,3,1,1,1,1,0,1,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0067,0.9985,0.9793,0,14,0.729090370818878,0.0848716597143804,1,0,0.547649160741568,1.82598654701836,0.526287801014756,2.11098637979376
"male",78,"sweden","8","0","1",3,5,5,5,5,5,8,8,8,5,1,1,7,7,2,1,1,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0136,1.0081,0.998,1,25,0.230219397408275,1.14645059101092,0,1,0.722613944837227,3.60508389440555,0.516675852059969,1.93544946219769
"female",70,"sweden","3","0","5",3,5,5,5,5,5,10,10,10,5,1,1,7,7,0,4,1,4,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.0673,1.0482,0.9832,0,25,-0.94861939049062,-0.941440527749612,0,0,0.23109544389489,1.30055153407531,0.369844774077475,1.58691058784133
"female",62,"germany","3","1","1",2,4,4,4,4,4,10,5,5,5,4,3,4,5,8,3,3,4,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9162,0.9122,0.8952,0,20,-0.94861939049062,0.543292489902306,0,1,0.292723770766926,1.4138747474722,0.369573830939063,2.70581928774303
"male",60,"germany","7","1","2",3,4,4,3,4,4,8,8,5,5,1,1,5,6,5,1,2,2,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.939,0.9392,0.9281,1,19,0.729090370818878,0.0848716597143804,1,0,0.615158480011457,1.62559735823096,0.483752869848635,1.93705677299707
"female",59,"poland","4","1","2",5,3,4,5,5,4,5,5,5,5,3,4,3,4,20,2,3,3,1,1,0,1,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8991,0.8888,0.857,0,21,0.231583256036239,-0.504331780470674,0,0,0.282964995096223,1.39463205165862,0.373789480721768,1.5969070611471
"female",68,"germany","4","0","1",5,5,3,5,5,5,5,5,5,5,1,1,6,5,20,3,1,1,1,0,1,0,1,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9771,0.973,0.9529,0,23,0.230219397408275,-0.272660516786574,0,0,0.325934330147864,1.48353497993654,0.379688076264287,1.61209217771873
"male",61,"uk","3","1","1",10,1,3,3,1,1,5,0,5,10,7,7,1,1,50,5,3,3,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0447,1.0433,1.0097,0,9,0.230219397408275,0.543292489902306,0,1,0.478673766267211,1.91818468992021,0.529139667424954,1.88986020433221
"female",46,"spain","5","1","2",9,4,4,4,4,4,7,6,3,7,2,4,7,5,20,3,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.139,1.1446,1.1378,0,20,-0.94861939049062,-0.941440527749612,0,0,0.293013826306651,1.41445481850929,0.411600250730148,1.69952485744752
"female",39,"germany","3","1","1",0,4,4,3,4,3,5,5,5,5,3,3,4,3,20,3,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9768,0.985,1.0175,0,18,0.230219397408275,-0.941440527749612,0,0,0.197835630796291,1.24662729783508,0.281736379905891,1.39224648447178
"female",59,"romania","3","0","4",5,3,3,3,3,3,7,6,5,5,4,5,3,6,25,3,3,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.5462,0.5424,0.5208,0,15,-1.35759211319193,-0.941440527749612,0,0,0.111313760275763,1.12525653633425,0.293106570272619,1.41464039407702
"male",40,"hungary","3","1","2",6,1,2,2,1,3,5,5,2,7,4,4,4,4,3,2,3,3,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.2169,1.223,1.2144,0,9,0.729090370818878,-0.504331780470674,1,0,0.330572967670562,3.02505073856059,0.406036731464336,1.68360579344471
"female",41,"poland","7","0","1",5,3,2,4,3,4,3,1,1,7,6,6,1,7,2,2,2,1,1,0,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,1.134,1.1393,1.1348,1,16,-0.155671114193257,-0.941440527749612,0,0,0.330156535391574,1.4928861037475,0.335491167923866,1.50487089370308
"male",56,"romania","6","1","3",7,3,4,4,3,4,5,5,7,5,1,2,2,3,1,1,1,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.7772,0.7736,0.7615,1,18,0.729090370818878,0.0848716597143804,1,0,0.66944735305875,1.49376944345352,0.558576478144949,2.26539808254343
"female",25,"sweden","7","1","1",3,5,5,5,5,5,8,8,10,2,1,1,5,6,7,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9763,0.9926,1.0697,1,25,0.230219397408275,-0.504331780470674,0,0,0.280793544185934,1.3904213343971,0.300067736307914,1.42870967931251
"female",50,"germany","7","1","1",4,5,4,5,4,4,10,10,5,5,1,2,5,5,3,1,1,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9761,0.9751,0.9545,1,22,0.230219397408275,1.14645059101092,0,1,0.40507136511473,1.68087387522177,0.387368923172708,2.5815183928788
"male",52,"sweden","5","1","5",5,3,3,3,3,3,5,8,7,6,1,1,5,5,30,3,3,3,0,1,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,1,NA,NA,2,0.9437,0.9409,1,0,15,-0.605208346226583,-0.941440527749612,0,0,0.442122327484679,1.79250765762191,0.482298761982073,1.93161601047856
"male",79,"sweden","5","0","3",9,4,4,3,4,3,4,7,5,6,2,1,4,4,5,2,2,3,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0136,1.0081,0.998,0,18,0.729090370818878,0.543292489902306,1,1,0.705308883708884,1.41781852334182,0.617561505255087,1.61927191298451
"female",66,"germany","3","0","1",2,5,4,5,5,4,8,7,7,5,1,1,3,5,15,2,3,2,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9852,0.9849,0.9586,0,23,-0.155671114193257,0.543292489902306,0,1,0.284026748500724,1.3967002229566,0.349913966472249,2.85784534433355
"male",45,"sweden","3","0","3",5,1,5,1,1,1,0,0,0,10,1,7,1,1,60,1,5,5,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9342,0.9254,0.9067,0,9,-0.94861939049062,0.543292489902306,0,1,0.413738663756944,1.70572394626654,0.42299920988654,2.36407060965487
"male",37,"uk","6","1","3",6,4,4,4,4,4,7,6,6,6,5,5,5,6,30,4,4,4,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.1441,1.1466,1.2046,1,20,-0.94861939049062,0.543292489902306,0,1,0.569956310812837,2.32534513386332,0.482559648347076,2.07228267723032
"male",48,"spain","6","1","1",5,4,5,4,4,4,10,7,10,3,1,1,5,6,6,1,1,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9368,0.9309,0.9451,1,21,0.729090370818878,-0.504331780470674,1,0,0.567284022756366,1.76278541239557,0.47519017699398,1.90545213935245
"male",42,"poland","7","1","2",10,5,5,5,5,5,10,10,10,10,7,7,7,7,2,5,3,3,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,1,NA,2,1.1962,1.2034,1.1497,1,25,-0.94861939049062,0.543292489902306,0,1,0.527895675432326,2.11817589452446,0.492996814386538,2.02841067288508
"female",32,"spain","7","1","1",0,4,4,4,4,4,5,7,6,6,3,6,4,4,10,3,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.2196,1.2267,1.2507,1,20,-0.94861939049062,-0.504331780470674,0,0,0.309360754624719,1.44793393467905,0.294680060811684,1.41779629986188
"male",45,"spain","4","1","2",6,3,3,4,3,3,5,5,0,10,1,5,5,3,15,5,5,5,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.1088,1.1163,1.1243,0,16,0.230219397408275,0.543292489902306,0,1,0.387383492643492,1.63234256340085,0.417456437387713,2.39545952688531
"female",37,"uk","6","1","5",5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,3,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9698,0.9745,0.9884,1,25,-0.94861939049062,-0.504331780470674,0,0,0.246582614256165,1.32728553776698,0.354636282933766,1.5495138222922
"male",44,"romania","6","1","4",9,4,5,5,4,4,9,5,5,5,5,5,5,5,5,1,3,3,0,0,0,1,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.4809,0.4808,0.4768,1,22,-1.35759211319193,0.543292489902306,0,1,0.307807431775408,1.44468468155459,0.431065195565495,2.3198347031663
"male",48,"romania","3","1","4",5,4,4,4,4,4,10,10,10,10,1,1,7,7,70,5,2,2,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.7815,0.783,0.7737,0,20,-1.35759211319193,-0.941440527749612,0,0,0.195454197206867,1.24293731510165,0.364492045651139,1.57354442718911
"male",50,"sweden","4","1","2",5,3,3,3,3,3,5,5,5,5,4,4,4,4,10,2,3,4,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.0123,1.0093,1.0267,0,15,0.230219397408275,1.14645059101092,0,1,0.412463641515873,1.70202232689063,0.424397587193092,2.35628106798124
"male",67,"uk","3","0","5",5,3,3,3,3,3,4,3,3,5,4,6,4,4,7,5,4,4,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0136,1.0065,0.9676,0,15,0.729090370818878,1.14645059101092,1,1,0.381584689174762,2.62065022095793,0.461040593219968,2.16900640573939
"female",38,"sweden","3","1","1",3,4,4,4,4,3,4,6,3,7,2,3,5,5,5,4,3,3,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0674,1.0833,1.1441,0,19,0.230219397408275,0.543292489902306,0,1,0.196998676987928,1.24532796066759,0.304350606819942,3.28568426542226
"male",54,"poland","7","0","1",1,3,3,3,3,3,3,3,3,5,1,1,1,1,0,3,3,3,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9258,0.9198,0.9216,1,15,0.729090370818878,-0.941440527749612,1,0,0.581933480419741,1.71840946370488,0.418121076662291,1.71857058211339
"male",52,"germany","3","1","1",5,4,3,3,2,1,2,6,2,8,6,7,4,4,40,3,3,5,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9791,0.9779,0.9718,0,13,0.230219397408275,-0.504331780470674,0,0,0.422757713483453,1.73237481618792,0.446802431194469,1.80767244179906
"female",46,"spain","5","0","2",10,1,3,3,1,1,0,0,0,10,1,7,1,1,55,3,3,3,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9542,0.9555,0.9523,0,9,-0.94861939049062,0.543292489902306,0,1,0.267825167127578,1.36579400862068,0.387626316496806,2.57980420173108
